station_id,station_num,station_name,gu,address,lat,lon,monthly_usage,total_rent,total_return,rent_202507,rent_202508,rent_202509,rent_202510,rent_202511
ST-296,296,296.KT플라자 영등포점,영등포구,서울특별시 영등포구 여의도동8-13 초원아파트 앞,37.531055,126.92421,2905.6,14528,13810,2965,2954,3215,2818,2576
ST-1308,1308,1308. 안암로터리 버스정류장 앞,성북구,서울특별시 서초구 남부순환로 2311-12 방배래미안아트힐 101동앞,37.477203,127.005836,2902.6,14513,15765,2924,2735,3312,2736,2806
ST-308,308,308. 광화문 S타워 앞,종로구,서울특별시 양천구 목동 559 KB국민은행 염창역 지점 앞,37.546848,126.872772,2890.2,14451,13082,3209,2840,3098,2777,2527
ST-1012,1012,1012. 천호역효성해링턴타워 앞,강동구,서울특별시 양천구 신월동 258 화곡로 입구 교차로,37.53952,126.825401,2883.4,14417,14394,2825,3071,3283,2613,2625
ST-648,648,648. 장안동위더스빌옆,동대문구,서울특별시 강북구 솔샘로 284 송천동 주민센터,37.618286,127.024048,2871.8,14359,14400,3038,2917,3022,2753,2629
ST-117,117,117. 홍은사거리,서대문구,서울특별시 종로구 사직로 지하130 경복궁역 7번출구 앞,37.575794,126.971451,2853.2,14266,14424,2481,2888,3562,2974,2361
ST-1986,1986,1986. 태평양물산,구로구,서울특별시 영등포구 당산동 121-317 ,37.529743,126.907829,2844.2,14221,15718,3105,2825,3045,2669,2577
ST-1662,1662,1662. 노원역7번출구,노원구,서울특별시 광진구 용마산로 63 중곡사거리(국민은행),37.559158,127.087517,2843,14215,14925,2813,2760,3118,2952,2572
ST-2707,2707,2707.한강아파트,강서구,서울특별시 노원구 서울 노원구 상계로 305 ,37.670303,127.078842,2840.2,14201,12758,2870,2889,3219,2706,2517
ST-2176,2176,2176. 보라매공원 보도육교,관악구,서울특별시 용산구 삼개로 60 천년명가 청암자이 ,37.534527,126.947182,2833.8,14169,15519,1808,2560,3794,3233,2774
ST-870,870,870.노들섬 서측 앞,용산구,서울특별시 구로구 경인로40길 47 구로구 개봉동 202-42,37.494282,126.859215,2831.2,14156,14313,1800,3053,3891,3615,1797
ST-589,589,589. 성수역3번출구,성동구,서울특별시 중랑구 용마산로86길 9-27 용마문화복지센터,37.58746,127.09597,2820.2,14101,14209,2904,2764,3160,2736,2537
ST-1251,1251,1251. 석촌역 2번출구,송파구,서울특별시 강서구 양천로 지하 341 양천향교역 7번출구 앞,37.56768,126.840897,2818.6,14093,14177,2840,2921,3135,2760,2437
ST-2615,2615,2615. 테라타워2,송파구,서울특별시 관악구 봉천동 269-4 ,37.471855,126.958717,2817.8,14089,14076,3000,2717,3206,2661,2505
ST-3410,3410,3410.종로3가역 8번출구,종로구,서울특별시 서대문구 응암로 131 ,37.584171,126.914291,2814,14070,14168,3096,2753,3148,2543,2530
ST-303,303,303. 광화문역 1번출구 앞,종로구,서울특별시 영등포구 신길동373-1 도림4거리,37.506573,126.901131,2801.4,14007,13329,3034,2798,3143,2526,2506
ST-735,735,735. 영도초등학교,양천구,서울특별시 노원구 동일로 지하 1074 노원구 공릉동 385-4,37.626614,127.072754,2792.2,13961,14961,2687,2864,3054,2707,2649
ST-1914,1914,1914. 대림역4번출구,구로구,서울특별시 서초구 방배로 194-2 구두수선대 ,37.489918,126.992081,2783.8,13919,13793,2824,2761,3193,2597,2544
ST-1655,1655,1655. 공릉1단지아파트,노원구,서울특별시 서초구 반포동 128-13 ,37.498363,126.99115,2771.2,13856,13956,2824,2757,3077,2709,2489
ST-1193,1193,1193. 마곡센트럴타워 1차,강서구,서울특별시 광진구 화양동 21-6 화양사거리,37.548222,127.067879,2766.4,13832,14161,2891,2764,2925,2592,2660
ST-2742,2742,2742.강서구민올림픽체육센터,강서구,서울특별시 강동구 양재대로 1377 삼원빌딩 ,37.529236,127.136475,2749.8,13749,14604,3090,2841,3063,2394,2361
ST-206,206,206. KBS 앞,영등포구,서울특별시 마포구 용강동 234-1 용강동 주민센터 앞,37.542347,126.943024,2748.4,13742,13337,2499,2388,3307,3014,2534
ST-183,183,183. 하늘채코오롱아파트 건너편,마포구,서울특별시 종로구 사직로 8 에이트 타워 ,37.572105,126.960953,2748,13740,13140,2683,2979,2987,2620,2471
ST-3413,3413,3413.종로플레이스,종로구,서울특별시 중구 퇴계로 33 서울로7017편의시설 ,37.557095,126.971832,2742.6,13713,14553,2941,2707,2938,2471,2656
ST-2109,2109,2109. 은천로입구 가로공원,관악구,서울특별시 도봉구 도봉로 492 ,37.649296,127.0354,2742.4,13712,13914,2891,2973,2954,2458,2436
ST-305,305,305. 종로구청 옆,종로구,서울특별시 영등포구 신길동95-256 신길삼거리(우리은행),37.513844,126.919357,2734.6,13673,13163,2699,2491,3275,2776,2432
ST-771,771,771.목동아파트 703동 앞,양천구,서울특별시 서초구 태봉로2길 24 우면동 718,37.462639,127.026619,2727.2,13636,14147,2872,2925,3013,2389,2437
ST-1946,1946,1946. 구로역 광장,구로구,서울특별시 구로구 항동 75-2 ,37.482597,126.826454,2727.2,13636,13832,2734,2586,3108,2533,2675
ST-514,514,514. 성수사거리 버스정류장 앞,성동구,서울특별시 강서구 마곡동 221-4 ,37.573124,126.822388,2718.4,13592,13841,2836,2614,3060,2631,2451
ST-747,747,747. 목동3단지 상가,양천구,서울특별시 서초구 신반포로 지하 188 서초구 반포동 117-4,37.502232,127.002258,2712.8,13564,13570,2885,2878,2934,2376,2491
ST-1663,1663,1663. 동해문화예술관앞,노원구,서울특별시 광진구 뚝섬로 639 중앙농협(자양동),37.531811,127.080742,2711,13555,13660,2332,2309,3543,2665,2706
ST-1162,1162,1162. 공항초등학교건너편,강서구,서울특별시 관악구 신원동 266 서초포레스타 7단지,37.448967,127.057739,2709.2,13546,13397,2860,2773,2830,2460,2623
ST-2718,2718,2718.마곡수명산파크1단지,강서구,서울특별시 노원구 덕릉로70길 99 SH공사 집단에너지사업단(동부지사)외 2 ,37.639851,127.05999,2708.4,13542,11849,2768,2651,3032,2508,2583
ST-1111,1111,1111. 마곡엠밸리6_7단지 마곡중학교,강서구,서울특별시 노원구 공릉동 687-6 태릉입구역 8번출구,37.617367,127.075211,2676,13380,12086,2579,2718,3065,2562,2456
ST-2632,2632,2632.석촌고분역 2번 출구,송파구,서울특별시 중랑구 봉화산로 190 ,37.606411,127.094048,2672.2,13361,13809,2778,2669,2987,2450,2477
ST-231,231,231. 남부고용노동지청 남측,영등포구,서울특별시 서대문구 모래내로 286 홍은2공중화장실 ,37.578068,126.930885,2671.8,13359,13463,2806,2697,2920,2409,2527
ST-1617,1617,1617. 하계동 중평어린이공원 앞,노원구,서울특별시 성동구 난계로 20 논골사거리(금호도서관 입구),37.554779,127.024841,2668.6,13343,15283,2713,2554,3086,2544,2446
ST-1218,1218,1218. 방이역 4번출구,송파구,서울특별시 구로구 신도림로 67 도야미리숯불갈비 앞,37.51001,126.88205,2665.2,13326,13257,2622,2670,3021,2561,2452
ST-419,419,419. 홈플러스 마포점 앞,마포구,서울특별시 영등포구 영등포로 124 영등포유통상가 사거리,37.521133,126.896538,2660,13300,11857,2498,2721,2996,2754,2331
ST-2611,2611,2611. 송파지역자활센터 뒤,송파구,서울특별시 강서구 초원로16길 3-9 안성빌라 ,37.567406,126.816216,2656.2,13281,14331,2936,2706,2780,2413,2446
ST-3002,3002,3002.벽산상암스마트큐브 ,마포구,서울특별시 성동구 서울 성동구 성수일로 10. 서울숲 itct 지식산업센터 앞 ,37.541275,127.048492,2650.6,13253,13359,2676,2931,3147,2542,1957
ST-1077,1077,1077.강동역 1번출구 앞,강동구,서울특별시 송파구 가락동 195-4 가락미륭아파트 앞,37.493198,127.128998,2647.4,13237,12580,2843,2645,3055,2410,2284
ST-2635,2635,2635.잠실새내역 1번출구,송파구,서울특별시 중랑구 묵동 170-45 ,37.613216,127.077347,2645.4,13227,12568,2511,2534,2881,2802,2499
ST-1208,1208,1208. 풍납현대아파트쉼터,송파구,서울특별시 성북구 아리랑로 82 아리랑시네센터 앞,37.600288,127.013702,2645,13225,13206,2881,2680,2868,2465,2331
ST-1569,1569,1569.수유역2번출구,강북구,서울특별시 강남구 일원로14길 25 대모산입구 교차로 (푸른마을아파트 입구),37.482849,127.080162,2644,13220,13961,2788,2783,2911,2420,2318
ST-1451,1451,1451. 중랑세무서,중랑구,서울특별시 중랑구 용마산로115길 127 용마산로115길 127,37.59734,127.093086,2641.2,13206,14599,2405,2543,3400,2691,2167
ST-704,704,704. 남부법원검찰청 교차로,양천구,서울특별시 관악구 난곡로 295 관악구 신림동 1475-64,37.480251,126.914604,2641,13205,13038,2748,2690,3009,2494,2264
ST-1013,1013,1013. 강동구청역 1번 출입구,강동구,서울특별시 양천구 등촌로 236 등촌역 5번 출구 뒤,37.550732,126.864578,2640.4,13202,13036,2952,2571,2957,2344,2378
ST-1220,1220,1220. 잠실근린공원,송파구,서울특별시 구로구 가마산로 272 강서수도사업소민원센터,37.495781,126.890121,2639.4,13197,14495,2727,2695,2927,2484,2364
ST-2745,2745,2745.수명초등학교,강서구,서울특별시 강동구 강일동 80번지 일대 ,37.571804,127.174469,2629,13145,12075,2503,2635,2931,2450,2626
ST-2601,2601,2601. 석촌호수 아뜰리에,송파구,서울특별시 송파구 올림픽로 435 ,37.519211,127.107941,2627.4,13137,13043,2806,2770,2874,2599,2088
ST-293,293,293. 충북 미래관,영등포구,서울특별시 영등포구 영등포동8가 82-4 영등포삼환아파트 앞,37.530079,126.905708,2625.4,13127,11675,2624,2695,3021,2501,2286
ST-284,284,284. 센트럴 푸르지오 시티 앞,영등포구,서울특별시 영등포구 신길동 250-4 신길동 우리은행 옆,37.504566,126.910233,2621.8,13109,11474,2461,2602,2987,2657,2402
ST-512,512,512. 뚝섬역 1번 출구 옆,성동구,서울특별시 강서구 마곡중앙5로 58 강서구 마곡동 743-3,37.566982,126.8218,2612.6,13063,13052,2822,2523,2828,2646,2244
ST-302,302,302. 경복궁역 6번출구 뒤,종로구,서울특별시 영등포구 신길동263-76 도림신협 앞,37.503803,126.903419,2611.2,13056,12575,2666,2492,2797,2569,2532
ST-238,238,238. 제2구민체육센타 앞,영등포구,서울특별시 성동구 금호동3가 1575-3 금호역 1번출구 앞,37.548641,127.016426,2608.6,13043,12985,3318,3031,2439,2098,2157
ST-1851,1851,1851. 가산디지털단지 9번출구 인근,금천구,서울특별시 송파구 백제고분로37길 16 석촌동주민센터 ,37.503624,127.103554,2597.2,12986,12818,3232,2999,2889,1964,1902
ST-213,213,213. KT앞,영등포구,서울특별시 마포구 공덕동 105-259 ,37.549332,126.954918,2588.2,12941,11025,2442,2480,3145,2711,2163
ST-1102,1102,1102. 방화사거리 마을버스 버스정류장,강서구,서울특별시 강북구 미아동 813-8 삼각산동 주민센터,37.615036,127.020699,2587.8,12939,14293,2693,2702,2877,2445,2222
ST-1669,1669,1669. 중계역 3번출구,노원구,서울특별시 중구 퇴계로90길 74 신당 레미안 버스정류장 (112동 인근),37.561489,127.023933,2574.6,12873,13012,2740,2671,2850,2347,2265
ST-568,568,568. 청계8가 사거리 B,성동구,서울특별시 중랑구 망우로55길 11-10 망우역 1번출구,37.599098,127.092949,2570.8,12854,13400,2544,2635,2885,2580,2210
ST-612,612,612. 시립동부병원 앞 사거리,동대문구,서울특별시 노원구 동일로 1701 노원구 상계동 1263,37.680313,127.055069,2569.8,12849,13696,2567,2453,3064,2505,2260
ST-1018,1018,1018. 둔촌 주공 GS 맞은편,강동구,서울특별시 양천구 목동 903-6 목동3단지 상가,37.53458,126.875649,2558,12790,13168,2177,2439,3035,2691,2448
ST-2173,2173,2173. 당곡사거리,관악구,서울특별시 용산구 한강대로 205 용산파크자이 ,37.536079,126.973419,2557,12785,12855,2558,2657,2911,2469,2190
ST-1198,1198,1198. LG 사이언스파크,강서구,서울특별시 성동구 상왕십리동 350-1 왕십리교회옆,37.566261,127.023697,2557,12785,12701,2579,2283,3136,2486,2301
ST-614,614,614. 용두동 사거리,동대문구,서울특별시 도봉구 마들로 656 방학동 720,37.669224,127.046516,2550.6,12753,12882,2596,2501,2891,2398,2367
ST-268,268,268. 그랜드컨벤션센터 앞,영등포구,서울특별시 동대문구 전농로 192 전농삼성아파트,37.58131,127.055344,2546,12730,12714,2714,2816,2709,2295,2196
ST-2217,2217,2217.아크로리버뷰 부지 앞,서초구,서울특별시 서대문구 홍제동 295-33 ,37.591862,126.944214,2538.6,12693,14822,2516,2846,3070,2548,1713
ST-796,796,796.목동아파트 14단지 B상가 앞,양천구,서울특별시 강남구 도산대로 520-2 ,37.525055,127.052528,2533.8,12669,12628,2469,2465,2647,2596,2492
ST-2727,2727,2727.서울식물원 잔디마당 앞,강서구,서울특별시 도봉구 도봉구 우이천로4길 24-5 ,37.633427,127.041161,2528.2,12641,12721,2643,2268,3057,2364,2309
ST-1262,1262,1262. 송파여성문화회관 앞,송파구,서울특별시 관악구 남부순환로 1944 낙성대역 1번출구,37.476295,126.964958,2513.8,12569,12563,2634,2728,2747,2350,2110
ST-1455,1455,1455. 상봉역 2번 출구,중랑구,서울특별시 성북구 보문로22길 28 보문4교 인근,37.583752,127.02195,2502.8,12514,13082,2592,2658,2800,2291,2173
ST-1243,1243,1243. 문정 법조단지7,송파구,서울특별시 구로구 천왕로 10 천왕이펜하우스5단지 앞,37.479431,126.842697,2500.8,12504,12772,2529,2366,2871,2471,2267
ST-630,630,630. 동대문구 보건소,동대문구,서울특별시 금천구 시흥대로 217 시흥동 1000-71,37.452991,126.900909,2492.6,12463,12937,2726,2449,2636,2400,2252
ST-786,786,786.목동아파트 8단지 상가동 앞,양천구,서울특별시 강남구 학동로 지하 508 학동로 래미안 아파트 앞,37.517773,127.043022,2492.4,12462,12555,2513,2630,2673,2300,2346
ST-2921,2921,2921.중계역 2번출구,노원구,서울특별시 중랑구 중랑구 망우로 325(상봉동) ,37.597809,127.088448,2478.2,12391,13190,2543,2568,2738,2336,2206
ST-2732,2732,2732.마곡수명산 1-2단지 ,강서구,서울특별시 강동구 구천면로 192 천호역 한강 푸르지오시티 ,37.540741,127.125763,2475.6,12378,10263,2589,2447,2755,2337,2250
ST-154,154,154. 마포구청역 ,마포구,서울특별시 종로구 창경궁로 109 세운스퀘어 앞,37.570957,126.997124,2470.2,12351,14347,2505,2509,2839,2383,2115
ST-184,184,184.망원우체국사거리 인근,마포구,서울특별시 중구 세종대로 110 서울시청 광장,37.484215,126.996292,2466,12330,13930,2476,2512,2817,2408,2117
ST-1964,1964,1964. 원메디타운 앞,구로구,서울특별시 구로구 경인로 673-1 가로판매대 ,37.510063,126.889565,2465,12325,12418,2425,2298,3017,2348,2237
ST-2915,2915,2915.서울과학기술대학교(어학교육원),노원구,서울특별시 송파구 송파구 오금동 166 ,37.498272,127.134865,2464.2,12321,8686,2053,1855,3267,2636,2510
ST-543,543,543. 구의공원(테크노마트 앞),광진구,서울특별시 송파구 오금동 6-2 ,37.50832,127.133217,2462,12310,13260,2616,2573,2468,2356,2297
ST-1688,1688,1688. 마들역 7번출구,노원구,서울특별시 강서구 공항대로 227 마곡센트럴타워 1차,37.559471,126.832077,2458.8,12294,12304,2545,2618,2719,2238,2174
ST-291,291,291. 문래동 하이테크 시티,영등포구,서울특별시 영등포구 신길동 215-28 신길선원가와인아파트 앞,37.510933,126.910225,2448.6,12243,12167,2353,2331,2761,2349,2449
ST-548,548,548. 자양나들목,광진구,서울특별시 송파구 올림픽로 74 송파구 잠실동 20,37.512169,127.078934,2443.4,12217,12178,2491,2528,2729,2393,2076
ST-219,219,219. 롯데캐슬엠파이어 옆,영등포구,서울특별시 서대문구 대신동 143-1 ,37.566261,126.946671,2440.6,12203,12212,2469,2308,2805,2320,2301
ST-2525,2525,2525.반포쇼핑타운 2동 앞,서초구,서울특별시 중구 저동2가 22-1 ,37.56459,126.990768,2435.2,12176,14552,2144,2430,3119,2694,1789
ST-1449,1449,1449. 상봉역 1번출구,중랑구,서울특별시 동대문구 사가정로 65 전농동 텃골공원,37.577621,127.052109,2435,12175,12392,2316,2364,2781,2373,2341
ST-573,573,573. 구의문주차장 앞,광진구,서울특별시 중랑구 용마산로 285 581 번지,37.577782,127.090187,2430.4,12152,11961,2103,2157,2963,2464,2465
ST-1140,1140,1140. 목동사거리 버스정류장,강서구,서울특별시 금천구 가산동 60-35 ,37.477436,126.886154,2427,12135,12074,2411,2357,2808,2273,2286
ST-906,906,906. 연신내역 5번출구,은평구,서울특별시 송파구 송파대로 지하 82 장지동 201-5,37.477509,127.126328,2412.2,12061,13149,2455,2616,2696,2374,1920
ST-1248,1248,1248. 방이초등학교,송파구,서울특별시 강남구 헌릉로569길 39-6 보금자리정원,37.466328,127.094887,2407,12035,10177,2414,2331,2717,2372,2201
